"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","sample"
"sampleid","chr18",58200000,77983624,65,-0.3879,0.1398,-0.3542,0.0985,"GSM1606911"
"sampleid","chr19",180000,9625000,150,-0.067,0.0767,-0.0671,0.0539,"GSM1606911"
"sampleid","chr19",9700000,16225000,100,0.3467,0.0856,0.3386,0.0779,"GSM1606911"
"sampleid","chr19",16275000,28015891,79,0.0955,0.0847,0.0873,0.0651,"GSM1606911"
"sampleid","chr19",28775000,36100000,48,0.5677,0.1259,0.5528,0.1366,"GSM1606911"
"sampleid","chr19",36175000,59084492,330,-0.1363,0.0802,-0.1222,0.0717,"GSM1606911"
"sampleid","chr2",130000,15725000,115,0.0116,0.0784,0.0148,0.0697,"GSM1606911"
"sampleid","chr2",15900000,16825000,5,0.1971,0.0766,0.1827,0.0828,"GSM1606911"
"sampleid","chr2",17275000,98500000,425,0.0091,0.0689,0.0132,0.0672,"GSM1606911"
"sampleid","chr2",98625000,243026238,737,-0.1779,0.0987,-0.1669,0.0893,"GSM1606911"
"sampleid","chr20",155000,33000000,155,0.2097,0.1019,0.1963,0.0774,"GSM1606911"
"sampleid","chr20",33125000,33875000,10,0.3419,0.0786,0.3433,0.1019,"GSM1606911"
"sampleid","chr20",33975000,62907760,194,0.1274,0.078,0.1356,0.0745,"GSM1606911"
"sampleid","chr21",10848948,20775000,15,-0.1996,0.0909,-0.2149,0.066,"GSM1606911"
"sampleid","chr21",22375000,31025000,12,0.0063,0.0546,0.0143,0.0417,"GSM1606911"
"sampleid","chr21",31525000,32125000,5,-0.1927,0.0598,-0.1755,0.0768,"GSM1606911"
"sampleid","chr21",32575000,33950000,7,0.0437,0.0509,0.0398,0.0351,"GSM1606911"
"sampleid","chr21",34225000,38075000,23,0.282,0.0983,0.2589,0.0915,"GSM1606911"
"sampleid","chr21",38225000,47575000,89,0.0581,0.0639,0.0506,0.0446,"GSM1606911"
"sampleid","chr21",47650000,48084948,6,-0.1717,0.213,-0.1005,0.1006,"GSM1606911"
"sampleid","chr22",16373925,51222283,298,-0.0758,0.0861,-0.0874,0.0709,"GSM1606911"
"sampleid","chr3",155000,72875000,422,-0.1525,0.0879,-0.1431,0.0799,"GSM1606911"
"sampleid","chr3",72975000,75725000,10,-0.0038,0.0835,0.0109,0.061,"GSM1606911"
"sampleid","chr3",75800000,125575000,161,-0.2316,0.1321,-0.2135,0.0968,"GSM1606911"
"sampleid","chr3",125675000,127650000,25,-0.0518,0.0917,-0.0591,0.1179,"GSM1606911"
"sampleid","chr3",127775000,155375000,146,0.09,0.074,0.0925,0.0697,"GSM1606911"
"sampleid","chr3",155500000,171650000,59,0.275,0.0693,0.2788,0.0719,"GSM1606911"
"sampleid","chr3",171775000,173525000,9,0.499,0.0738,0.5211,0.0972,"GSM1606911"
"sampleid","chr3",174000000,197831215,146,0.1974,0.0999,0.2008,0.0877,"GSM1606911"
"sampleid","chr4",55000,7375000,104,0.015,0.0947,0.0233,0.0553,"GSM1606911"
"sampleid","chr4",7425000,7725000,6,0.1842,0.0137,0.1835,0.0158,"GSM1606911"
"sampleid","chr4",7775000,104125000,323,-0.0041,0.0823,-0.0084,0.0772,"GSM1606911"
"sampleid","chr4",104775000,190325000,304,0.2609,0.0693,0.2574,0.0693,"GSM1606911"
"sampleid","chr4",190500000,190972138,5,0.0464,0.0579,0.0493,0.0504,"GSM1606911"
"sampleid","chr5",55000,56750000,232,0.0339,0.0745,0.0359,0.0621,"GSM1606911"
"sampleid","chr5",57275000,73575000,66,-0.1689,0.1631,-0.1232,0.0662,"GSM1606911"
"sampleid","chr5",73925000,180777630,551,0.0616,0.067,0.057,0.0613,"GSM1606911"
"sampleid","chr6",155000,7025000,64,-0.2152,0.1214,-0.1805,0.1047,"GSM1606911"
"sampleid","chr6",7125000,30225000,181,0.1554,0.067,0.1577,0.0619,"GSM1606911"
"sampleid","chr6",30275000,31875000,31,0.3815,0.1109,0.3826,0.0579,"GSM1606911"
"sampleid","chr6",31925000,35000000,44,0.1622,0.0424,0.171,0.0368,"GSM1606911"
"sampleid","chr6",35125000,43100000,82,-0.1507,0.0679,-0.1376,0.0584,"GSM1606911"
"sampleid","chr6",43175000,46675000,33,-0.4155,0.1172,-0.3813,0.0673,"GSM1606911"
"sampleid","chr6",46725000,56175000,38,-0.6316,0.1408,-0.6546,0.1615,"GSM1606911"
"sampleid","chr6",56275000,76350000,52,-0.2485,0.1,-0.2361,0.0793,"GSM1606911"
"sampleid","chr6",77375000,108475000,98,0.0083,0.0556,0.0101,0.0515,"GSM1606911"
"sampleid","chr6",108675000,109725000,9,-0.1734,0.05,-0.1797,0.0624,"GSM1606911"
"sampleid","chr6",109775000,137600000,125,-0.0037,0.0617,-0.0047,0.0601,"GSM1606911"
"sampleid","chr6",137825000,138675000,5,0.1628,0.0502,0.1592,0.0535,"GSM1606911"
"sampleid","chr6",138825000,152375000,69,0.0112,0.0635,0.0097,0.0626,"GSM1606911"
"sampleid","chr6",152775000,157825000,24,-0.2435,0.1144,-0.2347,0.064,"GSM1606911"
"sampleid","chr6",157950000,158425000,6,0.1847,0.0923,0.1606,0.0861,"GSM1606911"
"sampleid","chr6",158475000,170952534,120,-0.1641,0.0751,-0.1619,0.0618,"GSM1606911"
"sampleid","chr7",55000,77550000,461,-0.1589,0.0912,-0.15,0.0814,"GSM1606911"
"sampleid","chr7",77800000,86400000,19,-0.3158,0.0999,-0.335,0.1018,"GSM1606911"
"sampleid","chr7",86650000,103375000,126,-0.1388,0.0875,-0.1244,0.0859,"GSM1606911"
"sampleid","chr7",103800000,104750000,5,0.1653,0.2334,0.0994,0.2983,"GSM1606911"
"sampleid","chr7",104925000,159039332,341,-0.1264,0.1106,-0.1177,0.0998,"GSM1606911"
"sampleid","chr8",105000,53075000,303,-0.1632,0.119,-0.1529,0.0885,"GSM1606911"
"sampleid","chr8",53325000,100375000,190,0.0056,0.0638,0.011,0.0532,"GSM1606911"
"sampleid","chr8",100850000,102225000,12,0.3099,0.0372,0.3108,0.0318,"GSM1606911"
"sampleid","chr8",102375000,120225000,57,0.0021,0.0573,-0.0025,0.0487,"GSM1606911"
"sampleid","chr8",120450000,121300000,5,0.2288,0.152,0.2596,0.2298,"GSM1606911"
"sampleid","chr8",121475000,146277011,159,0.0349,0.0683,0.0387,0.0582,"GSM1606911"
"sampleid","chr9",130000,132100000,276,-0.1355,0.0786,-0.1354,0.0629,"GSM1606911"
"sampleid","chr9",132175000,132425000,5,0.1536,0.1124,0.1075,0.1039,"GSM1606911"
"sampleid","chr9",132500000,141076716,102,-0.0725,0.0703,-0.0727,0.0582,"GSM1606911"
"sampleid","chr1",635684,69475000,665,0.2665,0.196,0.3085,0.1459,"GSM1606912"
"sampleid","chr1",70025000,74925000,10,-0.6398,0.31,-0.5719,0.3454,"GSM1606912"
"sampleid","chr1",75350000,78775000,18,-0.1203,0.1572,-0.0927,0.1348,"GSM1606912"
"sampleid","chr1",79250000,82275000,5,-0.5736,0.1256,-0.5539,0.0902,"GSM1606912"
"sampleid","chr1",83300000,150225000,247,0.0501,0.2997,0.0594,0.309,"GSM1606912"
"sampleid","chr1",150275000,152025000,26,0.6181,0.2325,0.6389,0.1817,"GSM1606912"
"sampleid","chr1",152075000,185525000,248,0.1117,0.2805,0.1682,0.2439,"GSM1606912"
"sampleid","chr1",186025000,200025000,22,-0.6635,0.3257,-0.6442,0.2681,"GSM1606912"
"sampleid","chr1",200150000,247900000,344,0.0161,0.3082,0.0767,0.276,"GSM1606912"
"sampleid","chr1",248025000,249195311,8,-0.8456,0.6378,-0.7904,0.8575,"GSM1606912"
"sampleid","chr10",105000,1775000,29,-0.114,0.2082,-0.0618,0.1513,"GSM1606912"
"sampleid","chr10",1875000,2825000,6,-0.9161,0.2616,-0.9544,0.3179,"GSM1606912"
"sampleid","chr10",2950000,5475000,22,-0.1875,0.3214,-0.0911,0.1851,"GSM1606912"
"sampleid","chr10",5525000,6625000,13,0.4489,0.1822,0.4613,0.2082,"GSM1606912"
"sampleid","chr10",6925000,135462374,770,-0.0584,0.2933,0.0024,0.241,"GSM1606912"
"sampleid","chr11",130000,4700000,73,0.2264,0.2135,0.2761,0.0993,"GSM1606912"
"sampleid","chr11",4850000,6100000,11,-0.4911,0.4133,-0.4127,0.4829,"GSM1606912"
"sampleid","chr11",6225000,6725000,9,0.3289,0.1167,0.2992,0.091,"GSM1606912"
"sampleid","chr11",6825000,7375000,5,-0.4565,0.33,-0.4146,0.5208,"GSM1606912"
"sampleid","chr11",7525000,20675000,104,0.1794,0.2195,0.2254,0.2355,"GSM1606912"
"sampleid","chr11",21450000,27400000,13,-0.5658,0.442,-0.5954,0.3823,"GSM1606912"
"sampleid","chr11",27475000,48125000,103,0.2227,0.2629,0.2801,0.1818,"GSM1606912"
"sampleid","chr11",48550000,56675000,16,-0.7945,0.3503,-0.7649,0.3449,"GSM1606912"
"sampleid","chr11",56975000,88075000,294,0.2557,0.2214,0.3154,0.1275,"GSM1606912"
"sampleid","chr11",88175000,89925000,6,-0.8542,0.3183,-0.75,0.2032,"GSM1606912"
"sampleid","chr11",90975000,96075000,31,0.0377,0.2453,0.0802,0.2764,"GSM1606912"
"sampleid","chr11",96193792,107150000,31,-0.3825,0.3287,-0.4801,0.3786,"GSM1606912"
"sampleid","chr11",107425000,123525000,133,0.1024,0.1649,0.1238,0.1428,"GSM1606912"
"sampleid","chr11",123700000,124375000,5,-0.6211,0.0784,-0.6333,0.0935,"GSM1606912"
"sampleid","chr11",124475000,134873258,80,-0.0169,0.1795,0.0084,0.1792,"GSM1606912"
"sampleid","chr12",172870,72900000,452,0.1311,0.3297,0.1913,0.2666,"GSM1606912"
"sampleid","chr12",74000000,91475000,44,-0.4189,0.4099,-0.3211,0.4798,"GSM1606912"
"sampleid","chr12",91875000,133770948,352,0.2456,0.2457,0.278,0.177,"GSM1606912"
"sampleid","chr13",19110000,53625000,231,-0.2616,0.3252,-0.2253,0.2562,"GSM1606912"
"sampleid","chr13",54325000,71550000,21,-1.135,0.444,-1.0992,0.4934,"GSM1606912"
"sampleid","chr13",72850000,80925000,29,-0.4192,0.2703,-0.4066,0.2581,"GSM1606912"
"sampleid","chr13",81600000,94700000,13,-1.1233,0.367,-1.2029,0.2697,"GSM1606912"
"sampleid","chr13",95075000,115079939,137,-0.1952,0.2953,-0.1298,0.2559,"GSM1606912"
"sampleid","chr14",19325000,20800000,5,-1.0948,0.6638,-0.8668,0.4923,"GSM1606912"
"sampleid","chr14",20875000,26075000,50,0.0489,0.1888,0.1041,0.1594,"GSM1606912"
"sampleid","chr14",26875000,33425000,16,-0.5271,0.2679,-0.5483,0.2864,"GSM1606912"
"sampleid","chr14",33850000,39850000,27,0.0176,0.1852,0.0501,0.1986,"GSM1606912"
"sampleid","chr14",41000000,47575000,9,-0.5981,0.3347,-0.5251,0.3357,"GSM1606912"
"sampleid","chr14",49050000,55350000,42,-0.0266,0.2512,-0.0172,0.2332,"GSM1606912"
"sampleid","chr14",55500000,64775000,53,-0.5639,0.2683,-0.5139,0.2058,"GSM1606912"
"sampleid","chr14",64875000,107119770,326,0.019,0.2459,0.0708,0.1549,"GSM1606912"
"sampleid","chr15",20225000,102410696,571,-0.3798,0.323,-0.3195,0.2595,"GSM1606912"
"sampleid","chr16",105000,375000,6,-0.7977,0.3219,-0.6895,0.2227,"GSM1606912"
"sampleid","chr16",425000,2825000,48,-0.0491,0.1267,-0.0283,0.0803,"GSM1606912"
"sampleid","chr16",2875000,3875000,18,-0.8081,0.2102,-0.7778,0.2076,"GSM1606912"
"sampleid","chr16",3975000,30275000,171,-0.2224,0.2039,-0.1748,0.1926,"GSM1606912"
"sampleid","chr16",30375000,31525000,22,0.3049,0.1137,0.3039,0.0766,"GSM1606912"
"sampleid","chr16",31625000,31825000,3,-0.1907,0.0114,-0.1963,0.0028,"GSM1606912"
"sampleid","chr16",32075000,58775000,103,-0.9191,0.3053,-0.8539,0.2665,"GSM1606912"
"sampleid","chr16",59975000,65175000,7,-1.6399,0.2401,-1.5769,0.0744,"GSM1606912"
"sampleid","chr16",65400000,68750000,41,-0.7539,0.2472,-0.6719,0.1989,"GSM1606912"
"sampleid","chr16",68950000,90222377,205,-0.0465,0.2665,0.0165,0.2372,"GSM1606912"
"sampleid","chr17",25000,8375000,120,-0.1833,0.2112,-0.1747,0.1675,"GSM1606912"
"sampleid","chr17",8475000,19900000,97,-0.9576,0.3445,-0.8584,0.2816,"GSM1606912"
"sampleid","chr17",20000000,47325000,278,0.0831,0.264,0.1644,0.1849,"GSM1606912"
"sampleid","chr17",47400000,47825000,7,0.6767,0.2007,0.7019,0.1866,"GSM1606912"
"sampleid","chr17",47875000,81122605,312,0.1251,0.2061,0.1726,0.1319,"GSM1606912"
"sampleid","chr18",80000,77983624,243,-0.5071,0.3044,-0.4727,0.28,"GSM1606912"
"sampleid","chr19",180000,975000,15,-0.8013,0.1607,-0.7798,0.1291,"GSM1606912"
"sampleid","chr19",1025000,1325000,7,-0.2018,0.092,-0.1723,0.0894,"GSM1606912"
"sampleid","chr19",1375000,4625000,62,-0.7262,0.2207,-0.71,0.1884,"GSM1606912"
"sampleid","chr19",4700000,17875000,190,0.4458,0.2597,0.4921,0.2344,"GSM1606912"
"sampleid","chr19",17925000,24290891,54,-0.1125,0.2561,-0.0337,0.1395,"GSM1606912"
"sampleid","chr19",28015891,31825000,15,1.1855,0.2933,1.1717,0.2583,"GSM1606912"
"sampleid","chr19",32325000,36975000,48,-0.0978,0.2369,-0.0578,0.2045,"GSM1606912"
"sampleid","chr19",37025000,38275000,16,-0.6157,0.255,-0.5881,0.1404,"GSM1606912"
"sampleid","chr19",38350000,44275000,71,-0.1309,0.1508,-0.0877,0.1036,"GSM1606912"
"sampleid","chr19",44325000,44875000,8,-0.7302,0.3402,-0.6585,0.2259,"GSM1606912"
"sampleid","chr19",45000000,59084492,221,-0.1646,0.2585,-0.1363,0.1715,"GSM1606912"
"sampleid","chr2",130000,137225000,768,-0.0744,0.3003,-0.0223,0.2668,"GSM1606912"
"sampleid","chr2",137875000,149100000,20,-0.7342,0.3452,-0.775,0.3846,"GSM1606912"
"sampleid","chr2",149500000,162625000,50,-0.1037,0.3227,-0.1068,0.2695,"GSM1606912"
"sampleid","chr2",163050000,168250000,14,-0.9444,0.2529,-1.0261,0.2329,"GSM1606912"
"sampleid","chr2",168550000,208800000,188,-0.1558,0.3595,-0.1219,0.3524,"GSM1606912"
"sampleid","chr2",208975000,215450000,17,-0.947,0.4334,-0.8817,0.5363,"GSM1606912"
"sampleid","chr2",215900000,238475000,156,-0.2593,0.2581,-0.1866,0.2111,"GSM1606912"
"sampleid","chr2",238525000,238850000,6,0.4029,0.0876,0.4244,0.0789,"GSM1606912"
"sampleid","chr2",238950000,243026238,63,-0.19,0.1602,-0.1829,0.1651,"GSM1606912"
"sampleid","chr20",155000,21400000,100,-0.3819,0.2733,-0.3541,0.2653,"GSM1606912"
"sampleid","chr20",21475000,25625000,20,0.081,0.0984,0.1126,0.0906,"GSM1606912"
"sampleid","chr20",25900000,29536739,3,-0.4983,0.27,-0.3715,0.0836,"GSM1606912"
"sampleid","chr20",29926954,62907760,236,0.4467,0.184,0.4602,0.156,"GSM1606912"
"sampleid","chr21",10848948,32125000,32,-1.265,0.4458,-1.1859,0.4261,"GSM1606912"
"sampleid","chr21",32575000,47875000,123,-0.2776,0.2343,-0.2314,0.1702,"GSM1606912"
"sampleid","chr21",47975000,48084948,2,-0.9715,0.1131,-0.9715,0.1185,"GSM1606912"
"sampleid","chr22",16373925,51222283,298,-0.165,0.2243,-0.1182,0.139,"GSM1606912"
"sampleid","chr3",155000,75550000,430,0.1028,0.2606,0.1499,0.2197,"GSM1606912"
"sampleid","chr3",75675000,98225000,31,-0.6362,0.3749,-0.6612,0.3981,"GSM1606912"
"sampleid","chr3",98350000,197831215,517,0.0736,0.291,0.1244,0.2745,"GSM1606912"
"sampleid","chr4",55000,575000,8,-0.8432,0.3666,-0.7791,0.339,"GSM1606912"
"sampleid","chr4",625000,42575000,231,-0.4015,0.3293,-0.2992,0.2607,"GSM1606912"
"sampleid","chr4",43575000,47475000,7,-1.381,0.3254,-1.3488,0.1514,"GSM1606912"
"sampleid","chr4",47700000,49574529,11,-0.5219,0.2357,-0.5571,0.2586,"GSM1606912"
"sampleid","chr4",52705059,60944667,36,0.2081,0.4255,0.2074,0.2729,"GSM1606912"
"sampleid","chr4",62250000,90400000,104,-0.6619,0.3544,-0.5852,0.3049,"GSM1606912"
"sampleid","chr4",90775000,99125000,13,-1.3121,0.3825,-1.4118,0.3683,"GSM1606912"
"sampleid","chr4",99325000,190972138,332,-0.5838,0.4192,-0.543,0.4431,"GSM1606912"
"sampleid","chr5",55000,17940329,125,0.7072,0.3084,0.7369,0.2088,"GSM1606912"
"sampleid","chr5",19125000,29900000,11,-0.2611,0.2545,-0.268,0.2645,"GSM1606912"
"sampleid","chr5",31025000,44225000,62,0.5453,0.2464,0.5523,0.215,"GSM1606912"
"sampleid","chr5",45225000,140075000,372,-0.2483,0.3593,-0.2341,0.3659,"GSM1606912"
"sampleid","chr5",140150000,140575000,8,-0.6394,0.2361,-0.7248,0.0773,"GSM1606912"
"sampleid","chr5",140625000,160975000,126,-0.061,0.2465,0.0075,0.2165,"GSM1606912"
"sampleid","chr5",161125000,164750000,7,-0.9714,0.3832,-1.0179,0.5496,"GSM1606912"
"sampleid","chr5",165950000,180777630,138,0.0135,0.1716,0.0469,0.1675,"GSM1606912"
"sampleid","chr6",155000,28975000,223,-0.365,0.2901,-0.3227,0.2481,"GSM1606912"
"sampleid","chr6",29050000,29475000,7,-1.1785,0.5448,-1.0858,0.4897,"GSM1606912"
"sampleid","chr6",29525000,30400000,18,0.011,0.1172,0.0532,0.1051,"GSM1606912"
"sampleid","chr6",30475000,32075000,32,0.449,0.2131,0.5126,0.1326,"GSM1606912"
"sampleid","chr6",32125000,150700000,541,-0.1052,0.344,-0.0357,0.3161,"GSM1606912"
"sampleid","chr6",151025000,152975000,12,0.6409,0.2423,0.644,0.1643,"GSM1606912"
"sampleid","chr6",153150000,170952534,148,0.0342,0.249,0.0741,0.2069,"GSM1606912"
"sampleid","chr7",55000,51850000,334,-0.497,0.3514,-0.4268,0.3034,"GSM1606912"
"sampleid","chr7",52625000,55000000,8,-1.223,0.329,-1.1199,0.3185,"GSM1606912"
"sampleid","chr7",55075000,77800000,120,-0.1928,0.2942,-0.1971,0.3248,"GSM1606912"
"sampleid","chr7",78500000,86400000,18,-1.1452,0.3141,-1.1454,0.3565,"GSM1606912"
"sampleid","chr7",86650000,87075000,5,0.2218,0.2821,0.2871,0.185,"GSM1606912"
"sampleid","chr7",87200000,97625000,52,-0.3943,0.3608,-0.3871,0.3072,"GSM1606912"
"sampleid","chr7",97725000,108175000,99,0.0267,0.2277,0.1008,0.139,"GSM1606912"
"sampleid","chr7",108225000,127050000,53,-0.5991,0.3959,-0.5871,0.3709,"GSM1606912"
"sampleid","chr7",127225000,135425000,69,-0.0134,0.2492,0.0529,0.1921,"GSM1606912"
"sampleid","chr7",136000000,137025000,5,-0.7833,0.3264,-0.7939,0.2001,"GSM1606912"
"sampleid","chr7",137275000,143125000,50,-0.0611,0.2096,-0.0256,0.2196,"GSM1606912"
"sampleid","chr7",143248949,146575000,9,-0.5304,0.3538,-0.5005,0.3131,"GSM1606912"
"sampleid","chr7",147650000,159039332,130,-0.06,0.2105,-0.0233,0.1733,"GSM1606912"
"sampleid","chr8",105000,2200000,38,-0.7304,0.2089,-0.7029,0.1991,"GSM1606912"
"sampleid","chr8",2350000,3925000,6,-1.5323,0.3749,-1.508,0.4581,"GSM1606912"
"sampleid","chr8",4650000,12375000,57,-0.447,0.2524,-0.3972,0.2823,"GSM1606912"
"sampleid","chr8",12525000,17175000,14,-0.9812,0.3636,-0.9484,0.4509,"GSM1606912"
"sampleid","chr8",17275000,36800000,114,-0.3366,0.3237,-0.2902,0.3085,"GSM1606912"
"sampleid","chr8",37100000,82725000,199,0.1726,0.3254,0.2101,0.3337,"GSM1606912"
"sampleid","chr8",83925000,94775000,32,-0.3437,0.3696,-0.4331,0.3914,"GSM1606912"
"sampleid","chr8",94875000,146277011,266,0.2423,0.3553,0.2481,0.3244,"GSM1606912"
"sampleid","chr9",130000,141076716,383,0.0433,0.2442,0.0887,0.1842,"GSM1606912"
"sampleid","chr1",635684,205886354,1311,0.0143,0.1329,0.0159,0.1189,"GSM1606913"
"sampleid","chr1",206161354,220575000,86,-0.319,0.149,-0.3151,0.1289,"GSM1606913"
"sampleid","chr1",220775000,231475000,90,-0.008,0.0813,-0.0041,0.0777,"GSM1606913"
"sampleid","chr1",231575000,249195311,106,-0.2609,0.1737,-0.2392,0.1527,"GSM1606913"
"sampleid","chr10",105000,25475000,164,0.0703,0.1261,0.0862,0.1127,"GSM1606913"
"sampleid","chr10",25850000,33400000,45,-0.2074,0.1345,-0.19,0.1317,"GSM1606913"
"sampleid","chr10",33550000,84100000,249,0.1198,0.1599,0.1138,0.1405,"GSM1606913"
"sampleid","chr10",85100000,135462374,382,-0.1573,0.1178,-0.1369,0.1055,"GSM1606913"
"sampleid","chr11",130000,60925000,373,-0.0884,0.1453,-0.0622,0.1205,"GSM1606913"
"sampleid","chr11",61000000,71225000,150,0.2048,0.075,0.2027,0.0534,"GSM1606913"
"sampleid","chr11",71275000,71550000,5,-0.0677,0.1491,-0.0939,0.1913,"GSM1606913"
"sampleid","chr11",71650000,82725000,77,0.1852,0.0966,0.1766,0.0732,"GSM1606913"
"sampleid","chr11",82850000,134873258,309,-0.0684,0.1241,-0.0567,0.106,"GSM1606913"
"sampleid","chr12",172870,525000,6,-0.2594,0.109,-0.2823,0.0695,"GSM1606913"
"sampleid","chr12",600000,133425000,836,-0.0654,0.1354,-0.0555,0.1158,"GSM1606913"
"sampleid","chr12",133475000,133770948,6,-0.5305,0.123,-0.5142,0.1516,"GSM1606913"
"sampleid","chr13",19110000,115079939,431,-0.2298,0.1433,-0.2087,0.119,"GSM1606913"
"sampleid","chr14",19325000,20800000,5,-0.4012,0.3036,-0.4556,0.3669,"GSM1606913"
"sampleid","chr14",20875000,107119770,523,0.1386,0.1375,0.1361,0.124,"GSM1606913"
"sampleid","chr15",20225000,66700000,297,-0.1431,0.1339,-0.1387,0.1167,"GSM1606913"
"sampleid","chr15",66775000,93375000,215,0.1269,0.1031,0.1231,0.0976,"GSM1606913"
"sampleid","chr15",93475000,102410696,59,-0.1434,0.1817,-0.1093,0.1996,"GSM1606913"
"sampleid","chr16",105000,90222377,624,0.0103,0.1514,0.0259,0.1515,"GSM1606913"
"sampleid","chr17",25000,81122605,814,0.0508,0.13,0.0535,0.1222,"GSM1606913"
"sampleid","chr18",80000,77983624,243,7e-04,0.1514,0.0115,0.1463,"GSM1606913"
"sampleid","chr19",180000,44275000,478,0.0186,0.1409,0.0048,0.1372,"GSM1606913"
"sampleid","chr19",44325000,44875000,8,-0.2513,0.0773,-0.2738,0.0794,"GSM1606913"
"sampleid","chr19",45000000,59084492,221,0.0012,0.0958,0.0026,0.0876,"GSM1606913"
"sampleid","chr2",130000,243026238,1282,-0.0382,0.1663,-0.0379,0.1535,"GSM1606913"
"sampleid","chr20",155000,62725000,357,0.1086,0.1333,0.126,0.1147,"GSM1606913"
"sampleid","chr20",62800000,62907760,2,-0.1626,0.1305,-0.1626,0.1368,"GSM1606913"
"sampleid","chr21",10848948,48084948,157,-0.0307,0.1447,-0.018,0.1482,"GSM1606913"
"sampleid","chr22",16373925,16973925,2,-0.2326,0.2397,-0.2326,0.2513,"GSM1606913"
"sampleid","chr22",17325000,51222283,296,0.0213,0.122,0.0179,0.1207,"GSM1606913"
"sampleid","chr3",155000,197831215,978,0.0688,0.1696,0.0744,0.1415,"GSM1606913"
"sampleid","chr4",55000,200000,3,-0.2898,0.03,-0.2778,0.0149,"GSM1606913"
"sampleid","chr4",275000,24475000,173,0.1207,0.1201,0.1296,0.1116,"GSM1606913"
"sampleid","chr4",24550000,47700000,71,-0.1883,0.1228,-0.1831,0.1156,"GSM1606913"
"sampleid","chr4",47925000,58869667,45,0.0897,0.111,0.0686,0.0942,"GSM1606913"
"sampleid","chr4",60944667,190972138,450,-0.2476,0.1534,-0.2284,0.1382,"GSM1606913"
"sampleid","chr5",55000,3625000,59,0.0294,0.1061,0.053,0.1098,"GSM1606913"
"sampleid","chr5",3750000,5225000,8,-0.2089,0.1242,-0.1938,0.0906,"GSM1606913"
"sampleid","chr5",5375000,19125000,59,0.023,0.1136,0.0214,0.1068,"GSM1606913"
"sampleid","chr5",19975000,123200000,338,-0.2195,0.1359,-0.2068,0.1227,"GSM1606913"
"sampleid","chr5",123750000,160975000,240,0.0249,0.1175,0.034,0.1047,"GSM1606913"
"sampleid","chr5",161125000,167575000,12,-0.3912,0.1159,-0.44,0.1022,"GSM1606913"
"sampleid","chr5",167675000,169650000,13,-0.1344,0.1155,-0.1582,0.1011,"GSM1606913"
"sampleid","chr5",169825000,180275000,114,0.0658,0.0957,0.0612,0.0808,"GSM1606913"
"sampleid","chr5",180375000,180777630,6,-0.2708,0.2716,-0.1882,0.0973,"GSM1606913"
"sampleid","chr6",155000,21750000,149,-0.0542,0.1298,-0.0407,0.122,"GSM1606913"
"sampleid","chr6",21900000,31475000,119,-0.3314,0.1861,-0.3155,0.1403,"GSM1606913"
"sampleid","chr6",31525000,32175000,14,-0.0943,0.0275,-0.084,0.0253,"GSM1606913"
"sampleid","chr6",32225000,32825000,5,-0.4007,0.1431,-0.4288,0.0501,"GSM1606913"
"sampleid","chr6",32875000,170952534,694,-0.0754,0.1625,-0.0673,0.1407,"GSM1606913"
"sampleid","chr7",55000,159039332,952,0.0032,0.1648,0.0088,0.1617,"GSM1606913"
"sampleid","chr8",105000,146277011,726,-0.0341,0.1676,-0.0422,0.155,"GSM1606913"
"sampleid","chr9",130000,141076716,383,0.0576,0.1126,0.0595,0.108,"GSM1606913"
"sampleid","chr1",635684,62925000,629,0.1658,0.11,0.1464,0.0942,"GSM1606914"
"sampleid","chr1",63075000,65650000,16,-0.0747,0.0974,-0.0807,0.0956,"GSM1606914"
"sampleid","chr1",65725000,67750000,12,-0.4222,0.1511,-0.3829,0.0982,"GSM1606914"
"sampleid","chr1",68000000,107150000,138,-0.0744,0.1213,-0.0668,0.0847,"GSM1606914"
"sampleid","chr1",107675000,157325000,246,0.1956,0.1294,0.214,0.112,"GSM1606914"
"sampleid","chr1",157600000,185525000,178,-0.0143,0.1273,0.0107,0.0915,"GSM1606914"
"sampleid","chr1",186025000,200500000,26,-0.545,0.2414,-0.4623,0.2904,"GSM1606914"
"sampleid","chr1",200700000,206566111,69,-0.0813,0.0818,-0.0791,0.0711,"GSM1606914"
"sampleid","chr1",206675000,212100000,43,-0.6557,0.1794,-0.6093,0.1297,"GSM1606914"
"sampleid","chr1",212325000,219800000,35,-0.1738,0.1682,-0.133,0.1182,"GSM1606914"
"sampleid","chr1",220125000,247675000,191,0.1457,0.0987,0.1484,0.1005,"GSM1606914"
"sampleid","chr1",247750000,249195311,10,-0.1283,0.1656,-0.1176,0.2088,"GSM1606914"
"sampleid","chr10",105000,39011885,234,0.1652,0.1164,0.1598,0.1057,"GSM1606914"
"sampleid","chr10",42723344,52450000,63,-0.1636,0.0974,-0.1513,0.0984,"GSM1606914"
"sampleid","chr10",52650000,69950000,48,-0.4052,0.1636,-0.3733,0.1756,"GSM1606914"
"sampleid","chr10",70075000,99325000,203,-0.193,0.1533,-0.1723,0.1268,"GSM1606914"
"sampleid","chr10",99375000,99600000,5,0.1187,0.0439,0.1117,0.0423,"GSM1606914"
